author_id,author_file,themes,summary
Saunders_Adam_58325980600,Saunders_Adam_58325980600.csv,"**Quantitative Imaging**:; Calibration of quantitative T1 mapping techniques (e.g., MP2RAGE vs. multi-TI inversion recovery); Sensitivity of quantitative diffusion MRI tractography and microstructure to anisotropic spatial sampling; Harmonization of paired and unpaired low-dose lung computed tomography reconstruction kernels; **Medical Image Analysis and Processing**:; Multimodal fusion for pancreas segmentation from imperfectly registered multimodal magnetic resonance imaging; Vasculature-informed spatial smoothing of white matter functional magnetic resonance imaging; Identifying cellular neighborhoods differentiating normal and quiescent Crohn's Disease via MxIF; **Deep Learning and Artificial Intelligence**:; Application of deep learning for various tasks in medical imaging (e.g., pancreas segmentation, super-resolution multi-contrast unbiased eye atlases); **Brain and Neurodegenerative Diseases**:; Brain age identification from diffusion MRI","Adam Saunders is a researcher with a diverse background in quantitative imaging, medical image analysis, and artificial intelligence. Over the course of his career, his research focus has evolved to encompass multiple areas of interest. Initially, he explored calibration of quantitative imaging techniques, including T1 mapping methods such as MP2RAGE and multi-TI inversion recovery. He also investigated the sensitivity of diffusion MRI tractography and microstructure to anisotropic spatial sampling.

His work now spans several key areas of expertise. In quantitative imaging, Adam focuses on harmonizing low-dose lung CT reconstruction kernels. In medical image analysis and processing, he applies multimodal fusion techniques for pancreas segmentation and vasculature-informed spatial smoothing of white matter fMRI data. Additionally, he explores the application of deep learning in medical imaging, including pancreas segmentation and super-resolution multi-contrast unbiased eye atlases. His work has implications for understanding brain health and neurodegenerative diseases, including identifying brain age from diffusion MRI."
Schilling_Kurt_56192036700,Schilling_Kurt_56192036700.csv,"**Diffusion MRI and its Applications**:; Investigating the accuracy and limitations of diffusion MRI tractography; Developing new methods for correcting diffusion MRI distortions and improving image quality; Applying diffusion MRI to study brain connectivity, microstructure, and macrostructure; Examining the effects of aging on white matter microstructure and macrostructure; **Validation and Reproducibility**:; Validating diffusion MRI methods against histological and anatomical data; Assessing the reproducibility of diffusion MRI measurements across different scanners, protocols, and subjects; Investigating the impact of scanner and acquisition parameters on diffusion MRI results; **White Matter and Its Variability**:; Studying the anatomy and variability of white matter tracts and pathways; Investigating the effects of aging on white matter microstructure and macrostructure","Dr. Kurt Schilling is a researcher with a strong background in diffusion MRI and its applications. His work has focused on understanding the accuracy and limitations of diffusion MRI tractography, developing new methods for correcting distortions and improving image quality, and applying diffusion MRI to study brain connectivity, microstructure, and macrostructure. Over time, his research interests have evolved to encompass the validation and reproducibility of diffusion MRI methods, examining the effects of aging on white matter microstructure and macrostructure, and studying the anatomy and variability of white matter tracts and pathways.

As a specialist in diffusion MRI, Dr. Schilling's primary areas of expertise include diffusion MRI and its applications, particularly in the context of brain connectivity, microstructure, and macrostructure. He has also explored the intersection of diffusion MRI with topics such as brain aging, neurodegenerative diseases, and brain development. Additionally, he has investigated advanced methods for image processing and analysis, including machine learning and deep learning applications. Through his research, Dr. Schilling aims to improve our understanding of brain function and behavior, ultimately contributing to the development of more effective diagnostic and therapeutic strategies for neurological disorders."
Schlunk_Siegfried_57200091816,Schlunk_Siegfried_57200091816.csv,"**Ultrasound Imaging**:; Development of new methods for improving image quality (e.g., ADMIRE, non-linear beamforming); Application of ultrasound imaging for kidney stone characterization and sizing; Investigation of beamforming techniques for mitigating clutter and enhancing lesion detectability; Research on image processing algorithms for real-time imaging and GPU-based processing; Study of the impact of dynamic range on beamforming performance; **Medical Imaging and Diagnostics**:; Development of new metrics for evaluating image quality and lesion detectability (e.g., gCNR, SNR); Investigation of the role of beamforming in percutaneous biopsy guidance and transthoracic echocardiography; Analysis of the challenges associated with sizing accuracy in ultrasound images; **Biomechanical Properties of Bones**:; Investigation of the relationship between age-related changes in bone matrix composition and mechanical properties","Dr. Siegfried Schlunk is a researcher with a strong background in medical imaging and diagnostics. His work has primarily focused on ultrasound imaging, where he has made significant contributions to improving image quality through the development of novel methods such as ADMIRE and non-linear beamforming. He has also explored the application of ultrasound imaging for characterizing and sizing kidney stones, as well as investigating beamforming techniques to mitigate clutter and enhance lesion detectability.

Over the course of his career, Dr. Schlunk's research interests have expanded to encompass biomechanical properties of bones. Specifically, he has investigated the relationship between age-related changes in bone matrix composition and mechanical properties. Additionally, his expertise spans various aspects of medical imaging and diagnostics, including the development of new metrics for evaluating image quality and lesion detectability, as well as the examination of the role of beamforming in percutaneous biopsy guidance and transthoracic echocardiography."
Schwartz_Trent_58785696800,Schwartz_Trent_58785696800.csv,"**Imaging Analysis**:; Utilization of various imaging modalities (CT, MRI, PET) for analysis and measurement purposes.; Application of machine learning and artificial intelligence techniques for image analysis and data interpretation.; **Disease Detection and Diagnosis**:; Development of methods for detecting and diagnosing diseases such as type 2 diabetes, neurodegenerative diseases, and cancer-related complications.; Investigation of the relationship between imaging findings and disease presence or progression.; **Aging and Gerontology**:; Study of changes in organ morphology and function associated with aging, including the pancreas and brain.; Examination of the impact of aging on disease susceptibility and presentation.; **Personalized Medicine and Phenotyping**:; Identification of individualized characteristics (phenotypes) of disease, such as type 2 diabetes, based on detailed measurements of body composition and","Dr. Trent Schwartz is a researcher with a diverse range of interests in medical imaging, disease detection, and gerontology. His work has focused on harnessing the power of imaging technologies like CT, MRI, and PET scans to analyze and measure various aspects of human health. He has also explored the application of machine learning and artificial intelligence techniques to enhance image analysis and data interpretation.

Over the course of his career, Dr. Schwartz's research has evolved to encompass multiple areas of focus. Initially, he concentrated on developing methods for detecting and diagnosing conditions such as type 2 diabetes, neurodegenerative diseases, and cancer-related complications using imaging modalities. As his work progressed, he shifted towards studying the effects of aging on organ morphology and function, particularly in the pancreas and brain. Additionally, he has been investigating how aging influences disease susceptibility and presentation. His current research continues to emphasize personalized medicine and phenotyping, aiming to identify unique characteristics of individuals with specific diseases, such as type 2 diabetes, through detailed measurements of body composition and other factors."
Sexton_Kevin_54586054300,Sexton_Kevin_54586054300.csv,"**Trauma and Injury**:; Investigating the impact of trauma on various aspects, including mortality, morbidity, and treatment outcomes.; Examining the effectiveness of different treatments and interventions for trauma patients.; Analyzing the relationship between trauma and related conditions, such as coagulopathy, hemorrhage, and acidosis.; **Machine Learning and AI in Healthcare**:; Applying machine learning techniques to tackle the COVID-19 crisis.; Using machine learning in intensive care unit (ICU) settings, particularly with the MIMIC dataset.; Exploring the potential of artificial intelligence in healthcare, including deep learning and neural networks.; **Surgical Education and Training**:; Evaluating the effectiveness of different teaching methods and models in surgical education.; Investigating the role of residents as educators in surgical training programs.; Assessing the impact of autonomy in surgical education and training.","Kevin Sexton is a researcher with a diverse range of interests across multiple fields. His work has primarily focused on understanding the complexities of trauma and injury, examining its impact on various aspects such as mortality, morbidity, and treatment outcomes. He has also explored the application of machine learning techniques in healthcare, particularly in intensive care units and during the COVID-19 pandemic. Additionally, Sexton's research has delved into surgical education and training, evaluating the effectiveness of different teaching methods and models.

Over the course of his career, Sexton's research focus has evolved to encompass other areas, including healthcare informatics, trauma and critical care, surgical research and practice, and public health and preventive medicine. His work has involved developing tools for analyzing medical data, investigating the effects of trauma center organization on patient outcomes, and studying the impact of surgical teams and staffing on patient results. With a broad scope of expertise, Sexton continues to contribute to the advancement of knowledge in these fields, seeking to improve patient care and outcomes through innovative approaches and methodologies."
Shahbazi_Ashkan_58485449800,Shahbazi_Ashkan_58485449800.csv,Optimal transport-based distances; Wasserstein distance; Sliced optimal transport; Spherical sliced Wasserstein distances; Stereographic spherical sliced Wasserstein distances; Deep learning applications; Computer vision; Medical domains; Geology; Geometric deep learning; Set neural networks; Point cloud classification,"Ashkan Shahbazi is a researcher with a diverse range of interests in mathematics and computer science. His work has primarily focused on developing novel methods for measuring distances between probability distributions using optimal transport theory, including the Wasserstein distance and its variants such as sliced optimal transport and spherical sliced Wasserstein distances. Over time, his research has evolved to incorporate these mathematical concepts into various fields, particularly in deep learning applications.

His expertise spans multiple domains, including computer vision, medical imaging, geology, and geometric deep learning. He has also explored the intersection of self-attention mechanisms and optimal transport, introducing concepts like doubly-stochastic attention and expected sliced transport plans. Furthermore, he has investigated representation learning techniques, including transformers and deep representation learning. With a broad range of expertise across mathematics and computer science, Ashkan Shahbazi's research aims to bridge theoretical foundations with practical applications."
Shi_Kaiwen_59469149900,Shi_Kaiwen_59469149900.csv,Optimal Transport Methods; Spherical Data Analysis; Computer Vision; Geosciences; Medicine,"Kaiwen Shi is a researcher with a diverse range of interests spanning multiple fields. Their work has evolved over time to encompass various disciplines, including computer vision, geosciences, medicine, spherical data analysis, and optimal transport methods.

With expertise in these areas, Kaiwen's primary focus lies at the intersection of mathematics and application. They have developed a strong foundation in computer vision, leveraging this knowledge to inform their contributions to geoscience and medical research. Additionally, their work in spherical data analysis and optimal transport methods demonstrates a commitment to advancing mathematical techniques for real-world problem-solving."
Soubasis_Brandon_57193345634,Soubasis_Brandon_57193345634.csv,"**Particle Physics Experiments**:; Development and implementation of experiments to detect and measure various particle interactions (e.g., MINER, LArIAT); Utilization of high-energy particle beams (e.g., LHC, Fermilab Test Beam Facility); **Detector Technology and Simulation**:; Application of simulation tools (GEANT4, MCNP) for detector development and optimization; Design and testing of low-threshold cryogenic semiconductor detectors and noble liquid detectors (e.g., LArIAT); **Neutrino Physics**:; Investigation of coherent elastic neutrino-nucleus scattering (e.g., MINER experiment); Estimation of reactor backgrounds for neutrino experiments (e.g., MINER); **Beyond Standard Model Physics**:; Search for axion-like particles (ALPs) through vector boson fusion processes (e","Dr. Brandon Soubasis is a researcher with a strong background in experimental particle physics. His work has focused on developing and implementing innovative experiments to study various particle interactions, including those involving neutrinos and beyond standard model physics. Over the course of his career, Dr. Soubasis' research focus has evolved to encompass a broader range of topics, from the early stages where he primarily worked on particle physics experiments utilizing high-energy particle beams at facilities like the Large Hadron Collider and Fermilab's Test Beam Facility.

Currently, Dr. Soubasis' primary areas of expertise lie at the intersection of detector technology and simulation, as well as neutrino physics. He has applied advanced simulation tools such as GEANT4 and MCNP to optimize detector design and performance. Additionally, he has designed and tested novel detectors, including low-threshold cryogenic semiconductor detectors and noble liquid detectors. His work in neutrino physics has centered around investigating coherent elastic neutrino-nucleus scattering and estimating reactor backgrounds for neutrino experiments."
Stassun_Keivan_6602807413,Stassun_Keivan_6602807413.csv,"**Exoplanet detection and characterization**:; Development of methods for detecting exoplanets (e.g., transit method, eclipse timing variations).; Study of exoplanet properties (masses, radii, atmospheric composition).; Investigation of exoplanet-host star relationships.; **Stellar astronomy and astrophysics**:; Study of stellar rotation, activity, and variability.; Determination of stellar masses, ages, and distances.; Analysis of stellar populations and Galactic structure.; **Asteroseismology and stellar oscillations**:; Investigation of stellar internal structure and evolution.; Use of asteroseismology to constrain stellar models and parameters.; **Data analysis and instrumentation**:","Dr. Keivan G. Stassun is a renowned expert in the fields of exoplanet detection and characterization, stellar astronomy, and astrophysics. His research has focused on developing innovative methods for detecting exoplanets, studying their properties, and understanding their relationships with their host stars. Over the course of his career, Dr. Stassun's research interests have evolved to encompass the investigation of stellar rotation, activity, and variability, as well as the application of asteroseismology to constrain stellar models and parameters.

Primary areas of expertise for Dr. Stassun include exoplanet detection and characterization, stellar physics and evolution, and asteroseismology. He has made significant contributions to our understanding of exoplanet properties, stellar rotation, and the internal structure and evolution of stars. His work has also explored the intersection of these topics, including the effects of stellar rotation on exoplanet detection and the use of asteroseismology to inform our understanding of exoplanet-host star relationships. Through his research, Dr. Stassun continues to advance our knowledge of the universe, shedding light on the complex relationships between stars and their planetary systems."
Suh_Yehyun_58643930300,Suh_Yehyun_58643930300.csv,**Machine Learning Applications in Medical Imaging**; Developing machine learning models for analyzing medical images; Using machine learning for determining alignment and implant position in orthopedic surgeries; Applying deep learning techniques for automating tasks in medical imaging; **Orthopedic Surgery and Arthroplasty**; Total knee arthroplasty (TKA); Total hip arthroplasty (THA); Preoperative planning and post-surgical assessment; **Image Analysis and Processing**; Image registration and measurement; Landmark prediction and extraction; Label augmentation and annotation,"Dr. Yehyun Suh is a researcher with a strong background in applying machine learning to medical imaging, particularly in the field of orthopedic surgery. Over the course of their career, Dr. Suh's research focus has evolved from developing machine learning models for analyzing medical images to incorporating deep learning techniques for automating tasks in medical imaging. Their work has also expanded to include preoperative planning and post-surgical assessment in total knee and hip arthroplasties.

As an expert in image analysis and processing, Dr. Suh has made significant contributions to the development of methods for image registration and measurement, landmark prediction and extraction, and label augmentation and annotation. They have also explored various medical imaging techniques, including X-ray and fluoroscopy imaging, radiography, and CT scans. With a comprehensive understanding of both machine learning and medical imaging, Dr. Suh continues to advance the field of orthopedic surgery through innovative applications of technology."
Swartz_Brandon_58510691100,Swartz_Brandon_58510691100.csv,"**Metasurfaces and metamaterials**:; Design and application of metasurfaces for various purposes, including edge encoding and optical edge detection.; Utilization of metasurfaces for incoherent infrared radiation and LWIR optical edge detection.; **Deep neural networks and machine learning**:; Off-loading low-level image feature extraction from DNNs using hardware-based approaches.; Application of machine learning for predicting critical heat fluxes and model compression.; Development of lightweight image segmentation models by remodeling multi-channel metamaterial imagers.; **Computational efficiency and optimization**:; Addressing computational burdens, latency issues, and power consumption in DNNs.; Investigation into alternative computational methods, such as using metasurfaces and metamaterials.; **Heat transfer and thermal management**:; Study of critical heat fluxes and pool boiling phenomena.","Brandon Swartz is a researcher with a diverse range of interests at the intersection of materials science, computer vision, and artificial intelligence. His work has primarily focused on developing innovative solutions that leverage metasurfaces and metamaterials to enhance the capabilities of deep neural networks and machine learning algorithms. This includes designing metasurfaces for edge encoding and optical edge detection, as well as utilizing them for incoherent infrared radiation and long-wave infrared optical edge detection.

Over time, Brandon's research has evolved to encompass broader applications of his expertise in metasurfaces and metamaterials, including addressing computational burdens and latency issues in deep neural networks through alternative computational methods. He has also explored the use of these technologies in heat transfer and thermal management, studying critical heat fluxes and pool boiling phenomena. As a result, he has developed a unique blend of expertise in materials science, computer vision, and AI, making him a valuable asset in interdisciplinary research collaborations."
Teixeira_da_Silva_Hucke_Andre_59173658700,Teixeira_da_Silva_Hucke_Andre_59173658700.csv,Climate Change Impacts; Hydrology and Streamflow; Water Resources Management; Predictive Modeling; Soil Moisture Accounting; Basin-Specific Studies (Alto Paranapanema Basin); Environmental Impact Assessment,"Andre Teixeira da Silva Hucke is a researcher with a strong focus on understanding the complex relationships between climate change, hydrological processes, and water resources management. His work has spanned multiple areas, including predictive modeling, soil moisture accounting, and environmental impact assessment.

Over time, his research has evolved to emphasize basin-specific studies, particularly in the Alto Paranapanema Basin. This specialized knowledge has allowed him to contribute significantly to our understanding of the impacts of climate change on this region's hydrology and streamflow patterns. As a result, he has become an expert in water resources management, providing valuable insights for informed decision-making in the face of environmental challenges."
Tkaczyk_Eric_13104961300,Tkaczyk_Eric_13104961300.csv,"**Skin and Dermatology**:; Skin biomechanics and stiffness measurement; Skin imaging and diagnostics (e.g., reflectance confocal videomicroscopy); Skin diseases (e.g., psoriasis, atopic dermatitis, scleroderma, graft-versus-host disease); **Multiphoton Techniques and Flow Cytometry**:; Two-photon flow cytometry (in vivo and in vitro); Applications in cancer research (e.g., circulating tumor cells, metastasis); Advanced optical methods (e.g., two-photon fluorescence, coherent control); **Biomechanics and Rheology**:; Skin biomechanical properties (e.g., stiffness, elasticity); Rheological testing (e.g., shear rheology); Application in diseases (e.g., systemic sclerosis, graft-versus-host disease)","Dr. Eric Tkaczyk is a researcher with a diverse background in skin and dermatology, multiphoton techniques, and biomechanics. His work has spanned several decades, during which his focus has evolved to encompass an increasingly broad range of topics. Initially, Dr. Tkaczyk's research centered on skin biomechanics and its relation to various skin diseases, including psoriasis, atopic dermatitis, and scleroderma. He also explored advanced optical methods such as two-photon flow cytometry and coherent control.

Over time, Dr. Tkaczyk expanded his expertise into related areas, including artificial intelligence and machine learning, biophotonics, and microbiology and immunology. His current research focuses on developing novel optical techniques for biomedical applications, particularly in dermatology, oncology, and transplantation medicine. Additionally, he investigates Graft-Versus-Host Disease (GVHD), exploring both its manifestations and potential treatments through non-invasive imaging and machine learning models. With a strong foundation in biomechanics and rheology, Dr. Tkaczyk continues to contribute to our understanding of skin and tissue behavior, leveraging cutting-edge technologies to advance medical diagnosis and treatment."
Topolnjak_Ema_59132415800,Topolnjak_Ema_59132415800.csv,**Head motion analysis in MRI**:; Characterization of head motion during diffusion MRI scans; Quantification of head motion in large datasets; Effects of head motion on image quality and artifact formation; Development of methods for mitigating head motion effects; **Diffusion MRI applications**:; Analysis of diffusion-weighted imaging (DWI); Application of diffusion MRI techniques to study brain structure and function,"Ema Topolnjak is a researcher with a strong background in analyzing head motion in Magnetic Resonance Imaging (MRI). Her work has primarily focused on understanding the impact of head movement on diffusion MRI scans, including characterizing motion patterns, quantifying its effects in large datasets, and exploring how it affects image quality and artifact formation. 

Over time, her research has evolved to encompass the development of novel methods to mitigate these issues. Additionally, she has applied diffusion MRI techniques to investigate brain structure and function, leveraging the insights gained from her previous work on head motion analysis. As an expert in both head motion analysis and diffusion MRI applications, Ema's research contributes significantly to advancing our understanding of neuroimaging data."
Trujillo_Paula_57038630300,Trujillo_Paula_57038630300.csv,"**Neurodegenerative Diseases**: Studies focus on understanding the pathology and progression of neurodegenerative diseases such as Parkinson's disease, Alzheimer's disease, and multiple system atrophy.; **Imaging Biomarkers**: Researchers explore various imaging modalities, including MRI, PET, and DTI, to identify biomarkers for diagnosing and monitoring neurodegenerative diseases.; **Dopamine and Catecholamines**: Investigations examine the role of dopamine and other catecholamines in neurodegenerative diseases, including their involvement in impulsivity, reward processing, and motor control.; **Brain Structure and Function**: Studies use advanced imaging techniques to investigate changes in brain structure and function in neurodegenerative diseases, including the cerebellum, basal ganglia, and thalamus.; **Neuromelanin-Sensitive MRI**: Researchers explore the potential of neuromelanin-sensitive MRI as a tool for visualizing and quantifying the structural","Dr. Paula Trujillo is a researcher with a strong background in understanding the complexities of neurodegenerative diseases. Her work has primarily focused on the pathology and progression of conditions like Parkinson's disease, Alzheimer's disease, and multiple system atrophy. Over the course of her career, Dr. Trujillo's research interests have evolved to encompass various aspects of these diseases, including the identification of diagnostic and monitoring biomarkers through imaging modalities such as MRI, PET, and DTI.

As an expert in the field, Dr. Trujillo's primary areas of expertise lie in the intersection of neurodegenerative diseases, brain imaging, and neuroscience. She has made significant contributions to our understanding of the roles of dopamine and other catecholamines in neurodegenerative diseases, particularly in relation to impulsivity, reward processing, and motor control. Additionally, she has explored the potential of advanced imaging techniques, including neuromelanin-sensitive MRI, to visualize and quantify structural changes in the brain associated with neurodegenerative diseases, including the cerebellum, basal ganglia, and thalamus."
Van_Schaik_Katherine_36519777200,Van_Schaik_Katherine_36519777200.csv,**Medical Decision Making**:; Investigated how community emergency department physicians make decisions using ultrasonography (2019); Explored the role of ultrasonography in clinical decision-making (2019); **Palliative Care**:; Examined service providers' experiences and concerns in providing palliative care for Aboriginal Australians (2013); Discussed the importance of cultural safety in palliative care for Aboriginal Australians (2013); **Evolutionary Medicine**:; Applied evolutionary principles to understand changes in human anatomy and physiology (2016); Discussed the impact of environmental changes on human disease (2016); **Paleopathology and Bioarchaeology**:; Analyzed disease in the past to understand human health and disease in the present (2018); Used radiological and osteological techniques to study disease in the past (2018),"Dr. Katherine Van Schaik is a researcher with a diverse range of interests spanning medical decision making, palliative care, evolutionary medicine, and paleopathology and bioarchaeology. Her work has focused on understanding how healthcare professionals make decisions, particularly in high-pressure situations such as those found in emergency departments. For example, she has investigated the use of ultrasonography in clinical decision-making among community emergency department physicians.

Over the course of her career, Dr. Van Schaik's research focus has evolved to encompass various fields. Initially, her work centered around palliative care, where she examined the experiences and concerns of service providers caring for Aboriginal Australians. She also explored the importance of cultural safety in this context. More recently, her research has expanded into evolutionary medicine and paleopathology and bioarchaeology, applying evolutionary principles to understand changes in human anatomy and physiology, and analyzing disease patterns in past populations to inform our understanding of human health today."
Wei_Wei-Qi_57212895740,Wei_Wei-Qi_57212895740.csv,"**Precision Medicine and Genomics**:; Utilizing electronic health records (EHRs) for genomic research and precision medicine.; Developing polygenic risk scores for various diseases, including type 2 diabetes, coronary heart disease, and colorectal cancer.; Investigating the relationship between genetic variants and disease phenotypes.; **Phenotyping and High-Throughput Phenotyping**:; Developing algorithms to extract phenotypes from EHRs.; Evaluating the accuracy of high-throughput clinical phenotyping (HTCP) algorithms for identifying patients with specific conditions.; Creating a common data model to facilitate phenotype transfer and implementation.; **Machine Learning and Artificial Intelligence**:; Applying machine learning and deep learning models to predict cardiovascular disease events and improve cardiovascular event prediction.; Using natural language processing and tensor factorization to discover subphenotypes of complex diseases.; Investigating bias in machine learning models for cardiovascular disease prediction.","Dr. Wei Qi is a researcher dedicated to advancing precision medicine and genomics through innovative applications of electronic health records (EHRs) and machine learning. Over the course of their career, Dr. Qi's research focus has evolved to encompass the development of polygenic risk scores for various diseases, including type 2 diabetes, coronary heart disease, and colorectal cancer. They have also explored the use of EHRs for extracting phenotypes, evaluating the accuracy of high-throughput clinical phenotyping algorithms, and creating common data models for facilitating phenotype transfer and implementation.

As a leading expert in the fields of precision medicine, phenotyping, and machine learning, Dr. Qi's primary areas of expertise lie at the intersection of genomics, EHR analysis, and artificial intelligence. Their work has involved investigating the relationship between genetic variants and disease phenotypes, developing algorithms for extracting phenotypes from EHRs, and applying machine learning models to predict cardiovascular disease events and improve cardiovascular event prediction. By leveraging EHRs, genomic data, and advanced computational approaches, Dr. Qi aims to improve our understanding of complex diseases and develop more effective personalized treatments."
Wernke_Steven_16069400900,Wernke_Steven_16069400900.csv,"**Andean Studies**: Research on the cultures, history, and landscapes of the Andean region, including the Inka and Spanish colonial periods.; **Archaeological Methods and Technologies**: Development and application of various methods and technologies in archaeology, such as GIS, remote sensing, and virtual reality.; **Colonialism and Power Dynamics**: Examination of the impact of colonialism on indigenous communities, including the effects of forced resettlement, disease, and tribute levies.; **Community and Landscape**: Investigation of the relationships between communities and their landscapes, including the ways in which power dynamics shape these interactions.; **Data Analysis and Visualization**: Application of data analysis and visualization techniques, including machine learning and deep learning, to archaeological and historical data.; **Geographic Information Systems (GIS)**: Use of GIS to analyze and visualize spatial data, including the creation of spatial networks and affordance models.; **Imagery-Based Survey and Mapping**: Use of satellite and","Dr. Steven Wernke is a scholar with a multifaceted research agenda focused on the Andean region. His work spans the cultures, history, and landscapes of this area, encompassing both the pre-Columbian Inka period and the Spanish colonial era. Over time, his research has evolved to incorporate cutting-edge methodologies from archaeology, including Geographic Information Systems (GIS), remote sensing, and virtual reality.

As an expert in several fields, Dr. Wernke's primary areas of expertise include Andean studies, archaeological methods and technologies, colonialism and power dynamics, community and landscape interactions, data analysis and visualization, geographic information systems, and imagery-based survey and mapping. He applies advanced analytical techniques, such as machine learning and deep learning, to archaeological and historical data, often using GIS to create spatial networks and affordance models. Through his work, Dr. Wernke seeks to understand how power dynamics shape the relationships between communities and their environments, shedding light on the complex histories of the Andean region."
Wu_Jie_Ying_57207823155,Wu_Jie_Ying_57207823155.csv,**Medical Robotics**:; Design and improvement of robotic-assisted surgical systems; Development of robotic tools for minimally-invasive surgery; Integration of AI and machine learning in robotic surgery; Force estimation and haptic feedback in robotic surgery; Eye-tracking and gaze analysis for robotic surgery; **Computer Vision and Image Processing**:; Image segmentation and analysis for surgical applications; Deep learning-based approaches for image processing and object detection; Computer vision for robotic tool segmentation and tracking; Registration and alignment of medical images for surgical planning and guidance; **Surgical Simulation and Training**:,"Dr. Jie Ying Wu is a researcher with a strong background in developing innovative technologies to enhance surgical procedures. Over the course of their career, Dr. Wu's research focus has evolved from an initial emphasis on computer vision and image processing to encompass a broader range of topics related to medical robotics and surgical simulation.

Currently, Dr. Wu's primary areas of expertise lie at the intersection of medical robotics, computer vision, and augmented reality. They have made significant contributions to the design and improvement of robotic-assisted surgical systems, as well as the development of robotic tools for minimally-invasive surgery. Additionally, they have explored the integration of artificial intelligence and machine learning in robotic surgery, including force estimation and haptic feedback, and eye-tracking and gaze analysis for enhanced precision and safety. Their work also involves the application of deep learning-based approaches for image processing and object detection, as well as the use of augmented reality for surgical training and education."
Xiong_Juming_58550762500,Xiong_Juming_58550762500.csv,"**Digital Pathology**:; Development of AI-powered tools for automated detection and segmentation of anatomical structures in kidney pathology and other conditions (e.g., Eosinophilic Esophagitis); Application of machine learning techniques for improving diagnostic accuracy and efficiency in digital pathology; **Medical Image Analysis**:; Use of computer vision and deep learning methods for analyzing medical images (e.g., whole-slide images, panoramic images); Development of algorithms for object detection, segmentation, and feature extraction in medical imaging; **Computational Pathology**:; Investigation of AI-assisted approaches for reducing costs associated with spatial transcriptomics data generation; Exploration of foundation models for enhancing computational pathology applications; **Remote Sensing and Archaeology**:; Utilization of self-supervised learning for multispectral remote sensing imagery analysis in archaeological contexts (e.g., Andean archaeology); **Image Processing and Registration**:","Dr. Juming Xiong is a researcher with a diverse background in computer science and its applications to medicine and archaeology. Over the course of his career, Dr. Xiong's research focus has evolved from exploring the intersection of remote sensing and archaeology to developing cutting-edge technologies in digital pathology.

Currently, Dr. Xiong's primary areas of expertise lie at the intersection of artificial intelligence, computer vision, and medical imaging. He investigates the application of machine learning techniques for improving diagnostic accuracy and efficiency in digital pathology, particularly in the context of kidney pathology and other conditions such as Eosinophilic Esophagitis. Additionally, he develops AI-powered tools for automated detection and segmentation of anatomical structures in medical images, including whole-slide images and panoramic images. His work also extends to the exploration of foundation models for enhancing computational pathology applications and reducing costs associated with spatial transcriptomics data generation."
Yan_Xinqiang_56079070000,Yan_Xinqiang_56079070000.csv,"**Radiofrequency (RF) coil design and optimization**:; Development of novel RF coil designs for improved signal-to-noise ratio (SNR) and parallel imaging capabilities.; Investigation of different materials and geometries for RF coils.; Optimization of RF coil performance using electromagnetic simulations and experiments.; **Decoupling methods for RF arrays**:; Research on decoupling methods, such as induced current elimination (ICE) and magnetic wall decoupling, to reduce electromagnetic coupling between coil elements.; Comparison and evaluation of different decoupling methods for various RF array configurations.; **Parallel transmission and reception techniques**:; Development of array-compressed parallel transmission (acpTx) and parallel receive techniques for improved imaging speed and SNR.; Investigation of power splitters and ratio-adjustable power splitters for parallel transmission.; **High-field MRI and ultrahigh-field MRI**:; Research on RF coil designs and","Dr. Yan Xinqiang is a researcher with a strong background in developing innovative solutions for Magnetic Resonance Imaging (MRI). Over the course of their career, Dr. Yan's research focus has evolved to encompass multiple areas within MRI technology. Initially, they concentrated on optimizing Radiofrequency (RF) coil design and performance through electromagnetic simulations and experiments, aiming to improve signal-to-noise ratio (SNR) and parallel imaging capabilities. This work laid the groundwork for further exploration into decoupling methods for RF arrays, including induced current elimination and magnetic wall decoupling, to minimize electromagnetic coupling between coil elements.

As Dr. Yan's expertise grew, so did their scope of interest. They began investigating high-field MRI techniques, focusing on improving signal-to-noise ratio, mitigating magnetic field inhomogeneities, and optimizing transmit field uniformity in parallel RF transmit design. Additionally, they explored wireless and local receive arrays, designing and evaluating wireless resonator arrays for enhanced receive performance and comparing coupled versus decoupled wireless resonator units. Furthermore, Dr. Yan delved into RF coil design and safety, developing dual-tuned cable traps for multinuclear MRI and MRS, designing self-decoupled transmit/receive coils with improved Specific Absorption Rate (SAR) efficiency, and utilizing baluns to suppress common-mode currents in RF coils. Their diverse range of research interests has positioned them at the forefront of MRI innovation."
